Fecha,ID,Material,Calibre,Area_in2
2026-02-24 12:06,PL-CARB-0.375-26-48,CARBONO,0.375,2904.25
2026-02-24 12:06,PL-CARB-0.375-31-48,CARBONO,0.375,2989.24
2026-02-24 12:06,PL-CARB-0.375-120-46,CARBONO,0.375,5586.83
2026-02-24 12:06,PL-CARB-0.313-120-31,CARBONO,0.313,5491.48
2026-02-24 12:06,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 12:06,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 12:06,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:06,PL-CARB-0.375-120-15,CARBONO,0.375,4202.51
2026-02-24 12:06,PL-CARB-0.313-120-40,CARBONO,0.313,5692.87
2026-02-24 12:06,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 12:06,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 12:06,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:06,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:06,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 12:06,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 12:06,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4516.69
2026-02-24 12:06,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5556.0
2026-02-24 12:07,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:07,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:07,PL-CARB-0.375-120-1,CARBONO,0.375,2645.03
2026-02-24 12:07,PL-CARB-0.313-120-38,CARBONO,0.313,5625.74
2026-02-24 12:20,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 12:20,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 12:20,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:20,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 12:20,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 12:20,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 12:20,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,3895.04
2026-02-24 12:20,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5454.0
2026-02-24 12:21,PL-CARB-0.375-240-1,CARBONO,0.375,8849.45
2026-02-24 12:21,PL-CARB-0.375-120-34,CARBONO,0.375,4894.14
2026-02-24 12:21,PL-CARB-0.313-120-34,CARBONO,0.313,5558.61
2026-02-24 13:08,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 13:08,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 13:08,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:08,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:08,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 13:08,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 13:08,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,3895.04
2026-02-24 13:08,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5454.0
2026-02-24 13:08,PL-CARB-0.375-240-1,CARBONO,0.375,8849.45
2026-02-24 13:08,PL-CARB-0.375-120-34,CARBONO,0.375,4894.14
2026-02-24 13:09,PL-CARB-0.313-120-34,CARBONO,0.313,5558.61
2026-02-24 13:27,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 13:27,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 13:27,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:27,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:27,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 13:27,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 13:27,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,3895.04
2026-02-24 13:27,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5454.0
2026-02-24 13:28,PL-CARB-0.375-240-1,CARBONO,0.375,8849.45
2026-02-24 13:28,PL-CARB-0.375-120-34,CARBONO,0.375,4894.14
2026-02-24 13:28,PL-CARB-0.313-120-34,CARBONO,0.313,5558.61
2026-02-24 13:42,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 13:42,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 13:42,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:42,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 13:42,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 13:42,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 13:42,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,3895.04
2026-02-24 13:42,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5454.0
2026-02-24 13:43,PL-CARB-0.375-240-1,CARBONO,0.375,8849.45
2026-02-24 13:43,PL-CARB-0.375-120-34,CARBONO,0.375,4894.14
2026-02-24 13:43,PL-CARB-0.313-120-34,CARBONO,0.313,5558.61
2026-02-24 14:22,PL-SSTL-0.313-120-22,ACERO INOXIDABLE,0.313,3273.39
2026-02-24 14:22,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5352.0
2026-02-24 14:23,PL-CARB-0.375-240-2,CARBONO,0.375,8764.46
2026-02-24 14:24,PL-CARB-0.375-26-48,CARBONO,0.375,2904.25
2026-02-24 14:24,PL-CARB-0.375-31-48,CARBONO,0.375,2989.24
2026-02-24 14:24,PL-CARB-0.375-120-46,CARBONO,0.375,5586.83
2026-02-24 14:24,PL-CARB-0.313-120-31,CARBONO,0.313,5491.48
2026-02-24 14:24,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 14:24,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 14:24,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 14:24,PL-CARB-0.375-120-15,CARBONO,0.375,4202.51
2026-02-24 14:24,PL-CARB-0.313-120-40,CARBONO,0.313,5692.87
2026-02-24 14:24,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 14:24,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 14:25,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 14:25,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 14:25,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 14:25,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 14:25,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4516.69
2026-02-24 14:25,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5556.0
2026-02-24 14:25,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 14:25,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 14:25,PL-CARB-0.375-120-1,CARBONO,0.375,2645.03
2026-02-24 14:26,PL-CARB-0.313-120-38,CARBONO,0.313,5625.74
2026-02-24 15:03,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 15:03,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 15:03,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 15:03,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 15:03,PL-CARB-0.375-92-48,CARBONO,0.375,5154.43
2026-02-24 15:03,PL-CARB-0.313-120-40,CARBONO,0.313,5659.3
2026-02-24 15:03,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,3895.04
2026-02-24 15:03,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5454.0
2026-02-24 15:04,PL-CARB-0.375-240-1,CARBONO,0.375,8849.45
2026-02-24 15:04,PL-CARB-0.375-120-34,CARBONO,0.375,4894.14
2026-02-24 15:04,PL-CARB-0.313-120-34,CARBONO,0.313,5558.61
2026-02-24 15:32,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 15:32,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 15:32,PL-CARB-0.375-120-1,CARBONO,0.375,2298.68
2026-02-24 15:32,PL-CARB-0.375-120-15,CARBONO,0.375,4202.51
2026-02-24 15:32,PL-CARB-0.313-120-40,CARBONO,0.313,5692.87
2026-02-24 15:35,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 15:35,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 15:36,PL-CARB-0.375-2-48,CARBONO,0.375,2286.93
2026-02-24 15:36,PL-CARB-0.375-120-3,CARBONO,0.375,2619.02
2026-02-24 15:36,PL-CARB-0.375-31-48,CARBONO,0.375,3483.85
2026-02-24 15:43,PL-CARB-0.25-120-1,CARBONO,0.25,1113.86
2026-02-24 15:44,PL-CARB-0.25-120-0,CARBONO,0.25,1690.46
2026-02-24 15:44,PL-CARB-0.25-240-85,CARBONO,0.25,21677.78
2026-02-24 15:46,PL-CARB-0.5-120-1,CARBONO,0.5,3406.0
2026-02-24 15:46,PL-CARB-0.5-59-48,CARBONO,0.5,5430.77
2026-02-24 15:46,PL-CARB-2-85-34,CARBONO,2,3880.52
2026-02-24 15:46,PL-CARB-0.313-120-40,CARBONO,0.313,5678.02
2026-02-24 15:46,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,4827.52
2026-02-24 15:46,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5607.0
2026-02-24 15:47,PL-CARB-0.375-2-48,CARBONO,0.375,2286.93
2026-02-24 15:47,PL-CARB-0.375-120-1,CARBONO,0.375,2292.81
2026-02-24 15:48,PL-CARB-0.375-120-1,CARBONO,0.375,2432.85
2026-02-24 15:48,PL-CARB-0.375-31-48,CARBONO,0.375,3038.44
2026-02-24 15:48,PL-CARB-0.375-120-43,CARBONO,0.375,5413.66
2026-02-24 15:56,PL-CARB-0.25-120-1,CARBONO,0.25,1111.35
2026-02-24 16:03,PL-CARB-0.25-0-48,CARBONO,0.25,1240.28
2026-02-24 16:05,PL-CARB-0.25-120-1,CARBONO,0.25,1854.86
2026-02-24 16:05,PL-CARB-0.25-240-79,CARBONO,0.25,20996.68
2026-02-24 16:09,PL-CARB-0.5-120-1,CARBONO,0.5,2640.8
2026-02-24 16:09,PL-CARB-0.5-120-1,CARBONO,0.5,5018.97
2026-02-24 16:09,PL-CARB-0.5-92-48,CARBONO,0.5,5595.38
2026-02-24 16:09,PL-CARB-2-85-34,CARBONO,2,3780.78
2026-02-24 16:09,PL-CARB-0.313-120-40,CARBONO,0.313,5637.04
2026-02-24 16:09,PL-SSTL-0.313-120-23,ACERO INOXIDABLE,0.313,4205.87
2026-02-24 16:09,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5505.0
2026-02-24 16:10,PL-CARB-0.375-2-96,CARBONO,0.375,8384.82
2026-02-24 16:10,PL-CARB-0.375-31-48,CARBONO,0.375,3038.41
2026-02-24 16:11,PL-CARB-0.375-31-48,CARBONO,0.375,2989.28
2026-02-24 16:11,PL-CARB-0.375-120-14,CARBONO,0.375,3681.98
2026-02-24 16:27,PL-CARB-0.25-120-1,CARBONO,0.25,1108.84
2026-02-24 16:41,PL-CARB-0.25-120-1,CARBONO,0.25,1116.37
2026-02-24 16:51,PL-CARB-0.25-120-0,CARBONO,0.25,1200.5
2026-02-24 17:00,PL-CARB-0.25-120-1,CARBONO,0.25,1747.84
2026-02-24 17:04,PL-CARB-0.25-120-0,CARBONO,0.25,1837.26
2026-02-24 17:04,PL-CARB-0.25-240-67,CARBONO,0.25,19634.46
2026-02-24 17:18,PL-CARB-0.5-120-1,CARBONO,0.5,2289.13
2026-02-24 17:19,PL-CARB-0.5-120-1,CARBONO,0.5,3675.11
2026-02-24 17:19,PL-CARB-0.5-120-1,CARBONO,0.5,5101.53
2026-02-24 17:19,PL-CARB-0.5-120-20,CARBONO,0.5,5266.15
2026-02-24 17:19,PL-CARB-2-85-34,CARBONO,2,3581.29
2026-02-24 17:19,PL-CARB-0.313-120-36,CARBONO,0.313,5555.06
2026-02-24 17:30,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 17:30,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 17:30,PL-CARB-0.375-2-48,CARBONO,0.375,2286.93
2026-02-24 17:31,PL-CARB-0.375-120-3,CARBONO,0.375,2619.02
2026-02-24 17:31,PL-CARB-0.375-31-48,CARBONO,0.375,3483.85
2026-02-24 17:41,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 17:41,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 17:41,PL-CARB-2-85-34,CARBONO,2,3880.52
2026-02-24 17:41,PL-CARB-0.313-120-40,CARBONO,0.313,5678.02
2026-02-24 17:41,PL-CARB-0.375-2-48,CARBONO,0.375,2286.93
2026-02-24 17:42,PL-CARB-0.375-120-3,CARBONO,0.375,2619.02
2026-02-24 17:42,PL-CARB-0.375-31-48,CARBONO,0.375,3483.85
2026-02-24 17:42,PL-CARB-0.5-120-1,CARBONO,0.5,3406.0
2026-02-24 17:42,PL-CARB-0.5-59-48,CARBONO,0.5,5430.77
2026-02-24 17:47,PL-CARB-0.25-120-1,CARBONO,0.25,1113.86
2026-02-24 17:49,PL-SSTL-0.313-120-34,ACERO INOXIDABLE,0.313,5138.35
2026-02-24 17:49,PL-SSTL-0.5-120-39,ACERO INOXIDABLE,0.5,5658.0
2026-02-24 17:49,PL-CARB-2-85-34,CARBONO,2,3880.25
2026-02-24 17:49,PL-CARB-0.313-120-40,CARBONO,0.313,5678.13
2026-02-24 17:50,PL-CARB-0.375-2-48,CARBONO,0.375,2284.69
2026-02-24 17:50,PL-CARB-0.375-120-3,CARBONO,0.375,2615.67
2026-02-24 17:50,PL-CARB-0.375-31-48,CARBONO,0.375,3480.79
2026-02-24 17:51,PL-CARB-0.5-120-1,CARBONO,0.5,3400.86
2026-02-24 17:51,PL-CARB-0.5-59-48,CARBONO,0.5,5429.95
2026-02-24 17:56,PL-CARB-0.25-120-1,CARBONO,0.25,1112.64
2026-02-24 17:57,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:57,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:57,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:57,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-24 17:57,PL-CARB-0.375-24-72,CARBONO,0.375,3635.29
2026-02-24 17:57,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-24 17:57,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-24 17:57,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-24 17:57,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,9411.67
2026-02-24 17:57,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-24 17:57,PL-CARB-0.313-41-96,CARBONO,0.313,8689.17
2026-02-24 17:57,PL-CARB-0.313-43-48,CARBONO,0.313,2889.83
2026-02-24 17:57,PL-CARB-0.313-43-48,CARBONO,0.313,2889.83
2026-02-24 17:57,PL-CARB-0.313-240-15,CARBONO,0.313,10367.13
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.375-24-72,CARBONO,0.375,3635.29
2026-02-24 17:57,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-24 17:57,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,9420.77
2026-02-24 17:57,PL-CARB-0.313-43-48,CARBONO,0.313,2889.83
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:57,PL-CARB-0.375-20-72,CARBONO,0.375,1817.65
2026-02-24 17:57,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-24 17:57,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:57,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 17:57,PL-CARB-0.313-41-96,CARBONO,0.313,8661.9
2026-02-24 17:57,PL-CARB-0.313-43-48,CARBONO,0.313,2889.83
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:57,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:58,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:58,PL-CARB-0.375-24-72,CARBONO,0.375,3635.29
2026-02-24 17:58,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-24 17:58,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-24 17:58,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-24 17:58,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:58,PL-CARB-0.313-240-19,CARBONO,0.313,7822.96
2026-02-24 17:58,PL-CARB-0.313-240-19,CARBONO,0.313,7300.38
2026-02-24 17:58,PL-CARB-0.313-41-96,CARBONO,0.313,8670.99
2026-02-24 17:58,PL-CARB-0.313-43-48,CARBONO,0.313,2889.83
2026-02-24 17:58,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:58,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:58,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:58,PL-CARB-0.313-40-48,CARBONO,0.313,3309.32
2026-02-24 17:59,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-24 17:59,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:59,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:59,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 17:59,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 17:59,PL-CARB-0.375-240-1,CARBONO,0.375,3635.29
2026-02-24 17:59,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 17:59,PL-CARB-0.25-240-18,CARBONO,0.25,12931.99
2026-02-24 17:59,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-24 17:59,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 17:59,PL-CARB-0.313-240-19,CARBONO,0.313,9411.67
2026-02-24 17:59,PL-CARB-0.313-240-15,CARBONO,0.313,8643.71
2026-02-24 17:59,PL-CARB-0.313-240-15,CARBONO,0.313,8689.17
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 17:59,PL-CARB-0.313-240-15,CARBONO,0.313,10367.13
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 17:59,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.375-240-1,CARBONO,0.375,3635.29
2026-02-24 18:00,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-24 18:00,PL-CARB-0.25-240-47,CARBONO,0.25,20737.37
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,9420.77
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:00,PL-CARB-0.375-120-1,CARBONO,0.375,1817.65
2026-02-24 18:00,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 18:00,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 18:00,PL-CARB-0.313-240-15,CARBONO,0.313,8661.9
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:00,PL-CARB-0.375-240-1,CARBONO,0.375,3635.29
2026-02-24 18:00,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 18:00,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-24 18:00,PL-CARB-0.25-240-47,CARBONO,0.25,18434.74
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7822.96
2026-02-24 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7300.38
2026-02-24 18:00,PL-CARB-0.313-240-15,CARBONO,0.313,8670.99
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:00,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:10,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:10,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:10,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:10,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 18:10,PL-CARB-0.375-240-1,CARBONO,0.375,3635.29
2026-02-24 18:10,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 18:10,PL-CARB-0.25-240-18,CARBONO,0.25,12931.99
2026-02-24 18:10,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-24 18:10,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 18:10,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 18:10,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 18:10,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,9411.67
2026-02-24 18:11,PL-CARB-0.313-240-15,CARBONO,0.313,8643.71
2026-02-24 18:11,PL-CARB-0.313-240-15,CARBONO,0.313,8689.17
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:11,PL-CARB-0.313-240-15,CARBONO,0.313,10367.13
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.375-240-1,CARBONO,0.375,3635.29
2026-02-24 18:11,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-24 18:11,PL-CARB-0.25-240-47,CARBONO,0.25,20737.37
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,7577.58
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,9420.77
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
2026-02-24 18:11,PL-CARB-0.375-240-25,CARBONO,0.375,9395.29
2026-02-24 18:11,PL-CARB-0.375-120-1,CARBONO,0.375,1817.65
2026-02-24 18:11,PL-CARB-0.25-240-18,CARBONO,0.25,11331.93
2026-02-24 18:11,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-24 18:11,PL-CARB-0.313-240-19,CARBONO,0.313,8068.35
2026-02-24 18:11,PL-CARB-0.313-240-15,CARBONO,0.313,8661.9
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,2889.83
2026-02-24 18:11,PL-CARB-0.313-120-10,CARBONO,0.313,3309.32
